,0
551,https://revealnews.org/author/michael-montgomery/
552,https://revealnews.org/author/brettmyers/
553,https://revealnews.org/author/claire-mullen/
554,https://revealnews.org/author/amy-mostafa/
555,https://revealnews.org/author/steven-rascon/
556,https://revealnews.org/author/jimbriggs/
557,https://revealnews.org/author/fernandoarruda/
558,https://revealnews.org/author/kevinsullivan/
559,https://revealnews.org/author/al-letson/
560,https://revealnews.org/podcast/weapons-with-minds-of-their-own-update/
561,https://reveal-player.s3.us-west-1.amazonaws.com/740_Reveal_PC.mp3
562,https://revealnews.org/podcast/a-racial-reckoning-at-doctors-without-borders/
563,https://revealnews.org/topic/accountability/
564,https://revealnews.org/podcast/a-racial-reckoning-at-doctors-without-borders/
